base_seed,category,degenerate_clip,early_image_path,final_image_path,guidance,instruction,pair_id,perturb_sigma_0,perturb_sigma_1,perturb_timestep_0,perturb_timestep_1,perturbation_id,perturbation_sign,q_early_clip,q_final_clip,readout_sigma,readout_timestep,sample_id,sde_scale,steps,subgroup,timestep_mode
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_04_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_04_neg.jpg,3.5,Change the cat into a tiger.,4,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_04_neg,-1,0.903679370880127,0.9840704202651978,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_05_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_05_pos.jpg,3.5,Change the cat into a tiger.,5,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_05_pos,1,0.8919498324394226,1.0565248727798462,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_05_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_05_neg.jpg,3.5,Change the cat into a tiger.,5,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_05_neg,-1,0.8853737711906433,1.0133427381515503,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_06_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_06_pos.jpg,3.5,Change the cat into a tiger.,6,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_06_pos,1,0.9192295074462891,0.9900162816047668,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_06_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_06_neg.jpg,3.5,Change the cat into a tiger.,6,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_06_neg,-1,0.8797432780265808,1.0092309713363647,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_07_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_07_pos.jpg,3.5,Change the cat into a tiger.,7,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_07_pos,1,0.9196377396583557,0.9119976758956909,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_07_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_07_neg.jpg,3.5,Change the cat into a tiger.,7,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_07_neg,-1,0.899876594543457,1.003461480140686,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_08_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_08_pos.jpg,3.5,Change the cat into a tiger.,8,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_08_pos,1,0.8001502752304077,0.9493842124938965,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_08_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_08_neg.jpg,3.5,Change the cat into a tiger.,8,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_08_neg,-1,0.910495936870575,0.9456627368927002,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_09_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_09_pos.jpg,3.5,Change the cat into a tiger.,9,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_09_pos,1,0.8375529050827026,0.9718140959739685,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_09_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_09_neg.jpg,3.5,Change the cat into a tiger.,9,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_09_neg,-1,0.919787585735321,1.0497549772262573,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_10_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_10_pos.jpg,3.5,Change the cat into a tiger.,10,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_10_pos,1,0.8673411011695862,0.9949336051940918,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_10_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_10_neg.jpg,3.5,Change the cat into a tiger.,10,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_10_neg,-1,0.9529796242713928,1.0323593616485596,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_11_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_11_pos.jpg,3.5,Change the cat into a tiger.,11,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_11_pos,1,0.8884696364402771,0.9850577116012573,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_11_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_11_neg.jpg,3.5,Change the cat into a tiger.,11,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_11_neg,-1,0.8925837278366089,0.9946603775024414,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_12_pos.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_12_pos.jpg,3.5,Change the cat into a tiger.,12,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_12_pos,1,0.8658874034881592,0.9870821833610535,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
20260743,1_change_object_80,0,images/piebench_1_change_object_80_111000000001/first_two/early/pair_12_neg.jpg,images/piebench_1_change_object_80_111000000001/first_two/final/pair_12_neg.jpg,3.5,Change the cat into a tiger.,12,1.0,0.9660137891769409,1000.0,966.0137939453125,pair_12_neg,-1,0.9287384152412415,1.025173306465149,0.9266473650932312,926.6473388671875,piebench_1_change_object_80_111000000001,0.7,10,structural_discrete,first_two
