D1_energy,D1_energy_fraction,D1_rms,D2_energy,D2_energy_fraction,D2_rms,HH1_rms,HH2_rms,HL1_rms,HL2_rms,LH1_rms,LH2_rms,LL2_energy,LL2_energy_fraction,LL2_rms,delta_D1_rms,delta_D2_rms,delta_HH1_rms,delta_HH2_rms,delta_HL1_rms,delta_HL2_rms,delta_LH1_rms,delta_LH2_rms,delta_LL2_rms,delta_total_rms,delta_velocity,run,step,total_energy,total_rms
227193.03125,0.2815026571248495,1.0278692245483398,82578.265625,0.10231828443989353,1.1360492706298828,0.9981063604354858,1.0274205207824707,1.0393586158752441,1.185166358947754,1.0454965829849243,1.188112735748291,497301.125,0.616179058435257,4.828749179840088,0.12051959335803986,0.140595942735672,0.11636888980865479,0.12355135381221771,0.12353227287530899,0.1495475172996521,0.12154413014650345,0.14721499383449554,0.6897714734077454,0.21999043226242065,0.21247152984142303,strength_0.75,1,807072.421875,1.6392340660095215
237002.9375,0.34840539322475217,1.0498257875442505,83790.671875,0.12317620317754735,1.1443586349487305,1.020851492881775,1.050210952758789,1.0616116523742676,1.1905293464660645,1.0664170980453491,1.18674635887146,359456.875,0.5284184035977005,4.105332374572754,0.07720419764518738,0.08865131437778473,0.07318588346242905,0.08050215989351273,0.07880435883998871,0.09250153601169586,0.0794680193066597,0.0924123227596283,0.40404030680656433,0.13241589069366455,0.13007117807865143,strength_0.75,2,680250.484375,1.5049397945404053
235036.546875,0.34503940647953435,1.0454615354537964,83103.65625,0.12199820244988972,1.1396574974060059,1.0167064666748047,1.0460258722305298,1.0569348335266113,1.184795618057251,1.0621519088745117,1.182601809501648,363047.34375,0.5329623910705759,4.125784873962402,0.07388338446617126,0.08956608921289444,0.06970495730638504,0.07756824046373367,0.07565325498580933,0.0927029475569725,0.07611875981092453,0.09723982959985733,0.32622888684272766,0.11478003859519958,0.11678659915924072,strength_0.75,3,681187.546875,1.5059760808944702
234185.828125,0.3431739101156819,1.0435678958892822,82884.21875,0.12145782545021805,1.1381518840789795,1.0146691799163818,1.0445876121520996,1.055128574371338,1.1830729246139526,1.060307264328003,1.1812467575073242,365341.46875,0.5353682644341,4.138799667358398,0.07488123327493668,0.11820479482412338,0.07017296552658081,0.08306871354579926,0.07710839062929153,0.12637481093406677,0.07714692503213882,0.13800765573978424,0.32474827766418457,0.12033239006996155,0.12392338365316391,strength_0.75,4,682411.515625,1.5073285102844238
230339.46875,0.3516238875889392,1.0349624156951904,81999.90625,0.12517666196776603,1.1320639848709106,1.0060698986053467,1.0363208055496216,1.0462323427200317,1.1777111291885376,1.0519802570343018,1.1763259172439575,342734.0625,0.5231994504432947,4.008700370788574,0.036305010318756104,0.08783117681741714,0.029243413358926773,0.05929768458008766,0.03957973048090935,0.1006431058049202,0.039146244525909424,0.09745612740516663,0.2504148483276367,0.08390424400568008,0.0897488221526146,strength_0.75,5,655073.4375,1.4768272638320923
229625.84375,0.35016839044222986,1.033357858657837,82028.03125,0.1250888105836625,1.1322581768035889,1.0042729377746582,1.0350128412246704,1.0447360277175903,1.1793781518936157,1.050451397895813,1.1763678789138794,344104.46875,0.5247427989741076,4.016706466674805,0.0378834530711174,0.0830777958035469,0.03131256625056267,0.053899772465229034,0.042482201009988785,0.08804138749837875,0.038990430533885956,0.1002461314201355,0.21568498015403748,0.07616572082042694,0.08144930005073547,strength_0.75,6,655758.34375,1.4775992631912231
229264.6875,0.34955885791914504,1.0325449705123901,81594.5,0.12440677429874009,1.129262089729309,1.00334894657135,1.0336761474609375,1.0438833236694336,1.1761690378189087,1.0497835874557495,1.17210853099823,345009.4375,0.5260343677821149,4.021984577178955,0.03855854645371437,0.08681456744670868,0.03299893066287041,0.06020249053835869,0.04203614592552185,0.09663757681846619,0.04005394130945206,0.09821988642215729,0.21097619831562042,0.07635930925607681,0.08162001520395279,strength_0.75,7,655868.625,1.4777233600616455
228016.890625,0.3465452470810202,1.0297311544418335,81095.34375,0.12325054455366191,1.1258026361465454,1.0006519556045532,1.0313024520874023,1.0410336256027222,1.1724085807800293,1.046892523765564,1.1679761409759521,348859.25,0.5302042083653179,4.044362545013428,0.04467766731977463,0.09621511399745941,0.03820635750889778,0.07224652171134949,0.048784706741571426,0.109577976167202,0.046353090554475784,0.10268958657979965,0.2061702311038971,0.08012228459119797,0.08565504848957062,strength_0.75,8,657971.484375,1.4800903797149658
227426.59375,0.34897176721138656,1.0283974409103394,80777.1328125,0.12394741671606735,1.123591661453247,0.9995737671852112,1.0309064388275146,1.0395344495773315,1.1691088676452637,1.0454782247543335,1.1652430295944214,343501.125,0.5270808160725461,4.01318359375,0.05187027528882027,0.10096678137779236,0.04524197429418564,0.07590154558420181,0.055910512804985046,0.10990197956562042,0.05384008213877678,0.11288659274578094,0.20105940103530884,0.08347795903682709,0.0892636626958847,strength_0.75,9,651704.8515625,1.4730252027511597
225630.359375,0.3457802320460693,1.0243282318115234,80267.78125,0.12301098178157405,1.1200436353683472,0.9956045746803284,1.0272940397262573,1.0355379581451416,1.1656877994537354,1.0412383079528809,1.1616075038909912,346627.1875,0.5312087861723567,4.031403064727783,0.06241103634238243,0.11055725812911987,0.05530638247728348,0.088112011551857,0.0670398473739624,0.11502325534820557,0.06428277492523193,0.12519842386245728,0.2127133309841156,0.09276635199785233,0.09921489655971527,strength_0.75,10,652525.328125,1.4739521741867065
222477.84375,0.3452174057038941,1.0171470642089844,79015.015625,0.122607079635161,1.1112687587738037,0.9887067079544067,1.0198462009429932,1.028550148010254,1.1561834812164307,1.0335899591445923,1.1523488759994507,342964.34375,0.5321755146609449,4.010046482086182,0.07589905709028244,0.12331564724445343,0.06716356426477432,0.10324659198522568,0.08391489088535309,0.12935662269592285,0.07569246739149094,0.13500836491584778,0.21810601651668549,0.10364296287298203,0.11090101301670074,strength_0.75,11,644457.203125,1.4648116827011108
221752.9375,0.3443919407917726,1.015488624572754,78525.53125,0.12195355973082651,1.1078213453292847,0.987456202507019,1.0177228450775146,1.0264967679977417,1.1520463228225708,1.0319331884384155,1.1484049558639526,343618.53125,0.5336544994774008,4.013869285583496,0.09050144255161285,0.13284018635749817,0.08340857177972794,0.11653642356395721,0.09711939841508865,0.13660623133182526,0.09045642614364624,0.1438664197921753,0.22969982028007507,0.11562848836183548,0.12374859303236008,strength_0.75,12,643897.0,1.4641748666763306
219334.828125,0.3424895349246732,1.0099366903305054,77502.2421875,0.121019115428804,1.1005795001983643,0.9824463129043579,1.0118367671966553,1.020487904548645,1.1446245908737183,1.0263139009475708,1.1401082277297974,343576.15625,0.5364913496465228,4.013621807098389,0.1037612110376358,0.14059457182884216,0.0971212089061737,0.13027426600456238,0.10724399983882904,0.14406117796897888,0.10660845041275024,0.14688599109649658,0.2326408177614212,0.12554848194122314,0.1343591958284378,strength_0.75,13,640413.2265625,1.460208535194397
217290.671875,0.34014450549435765,1.005219578742981,76619.6875,0.1199396434781709,1.0942951440811157,0.9782570004463196,1.0064479112625122,1.0154021978378296,1.1383672952651978,1.0214550495147705,1.1329731941223145,344908.34375,0.5399158510274714,4.021395206451416,0.12427986413240433,0.1542752981185913,0.11818088591098785,0.14615698158740997,0.12566448748111725,0.15673065185546875,0.12875624001026154,0.15961278975009918,0.23856161534786224,0.14202092587947845,0.15187068283557892,strength_0.75,14,638818.703125,1.4583896398544312
215586.9375,0.33818235188233176,1.0012708902359009,76118.375,0.1194037606242321,1.0907094478607178,0.9747602343559265,1.0022467374801636,1.0110379457473755,1.1360708475112915,1.0174846649169922,1.1286211013793945,345781.9375,0.5424138874934361,4.026484966278076,0.180387482047081,0.19794690608978271,0.17399701476097107,0.19286860525608063,0.18302874267101288,0.2026277780532837,0.18396861851215363,0.19822366535663605,0.2676257789134979,0.19165129959583282,0.2033160924911499,strength_0.75,15,637487.25,1.4568688869476318
227381.59375,0.2629547039054083,1.0282957553863525,83591.6953125,0.09666934393122814,1.1429990530014038,0.9978200793266296,1.0273339748382568,1.0402525663375854,1.1949975490570068,1.0461387634277344,1.1982929706573486,553744.4375,0.6403759521633635,5.0954155921936035,0.14243367314338684,0.15279294550418854,0.13944140076637268,0.14249257743358612,0.14433296024799347,0.15913736820220947,0.14347873628139496,0.15623126924037933,0.4320780336856842,0.1809840351343155,0.17671437561511993,strength_1.00,1,864717.7265625,1.6967658996582031
240214.65625,0.35342046274754607,1.0569151639938354,84878.9453125,0.12487979125906232,1.151766061782837,1.0275415182113647,1.0570138692855835,1.0692965984344482,1.1984519958496094,1.073299527168274,1.194206953048706,354591.59375,0.5216997459933916,4.077454566955566,0.08016510307788849,0.08517900109291077,0.077206090092659,0.07821480929851532,0.08118462562561035,0.0882711261510849,0.08202197402715683,0.08863993734121323,0.32140839099884033,0.11611322313547134,0.11394399404525757,strength_1.00,2,679685.1953125,1.5043145418167114
236264.171875,0.3468350942435147,1.048188328742981,83498.2265625,0.1225751456479526,1.1423598527908325,1.0192559957504272,1.0486030578613281,1.0599117279052734,1.1879128217697144,1.064800500869751,1.185011863708496,361437.90625,0.5305897601085326,4.116629600524902,0.0697791799902916,0.07616456598043442,0.06674830615520477,0.06907979398965836,0.07075191289186478,0.0793992429971695,0.07173722982406616,0.07954160124063492,0.22972498834133148,0.09202908724546432,0.09131220728158951,strength_1.00,3,681200.3046875,1.5059901475906372
234867.5625,0.3434825997429009,1.0450856685638428,83588.40625,0.1222440544002995,1.1429765224456787,1.0160834789276123,1.046403408050537,1.0566186904907227,1.1897913217544556,1.0619527101516724,1.1868542432785034,365327.03125,0.5342733458567996,4.138718128204346,0.06915143877267838,0.0764409601688385,0.06615416705608368,0.06909919530153275,0.07016753405332565,0.08014801144599915,0.07103455811738968,0.07956920564174652,0.2135927826166153,0.0889272466301918,0.08862311393022537,strength_1.00,4,683783.0,1.5088423490524292
230250.734375,0.3527244345075322,1.034762978553772,82488.53125,0.1263653756305773,1.1354318857192993,1.005793571472168,1.0362024307250977,1.0459257364273071,1.1859062910079956,1.0519611835479736,1.1779335737228394,340038.6875,0.5209101898618905,3.992906093597412,0.013223427347838879,0.020455719903111458,0.011953677050769329,0.015234040096402168,0.014188874512910843,0.02225266583263874,0.013429910875856876,0.022979389876127243,0.0604984275996685,0.02177688106894493,0.022752510383725166,strength_1.00,5,652777.953125,1.4742375612258911
229274.53125,0.3508458959761884,1.032567024230957,82004.671875,0.12548712855875796,1.1320968866348267,1.0035312175750732,1.033753752708435,1.0437904596328735,1.181832194328308,1.049767017364502,1.1745449304580688,342211.5,0.5236669754650536,4.005642890930176,0.01411279384046793,0.024378396570682526,0.0127092394977808,0.01765904389321804,0.015173709951341152,0.028516698628664017,0.014343870803713799,0.025649070739746094,0.0673367828130722,0.024314194917678833,0.02553798072040081,strength_1.00,6,653490.703125,1.4750421047210693
228920.09375,0.3504789759121277,1.0317686796188354,81626.9609375,0.12497170173028661,1.1294866800308228,1.002651333808899,1.0333585739135742,1.0430481433868408,1.1770905256271362,1.048990249633789,1.1721128225326538,342616.5,0.5245493223575857,4.008012771606445,0.015096360817551613,0.024478327482938766,0.013781722635030746,0.021014582365751266,0.016591202467679977,0.028471795842051506,0.01478162594139576,0.023351872339844704,0.06067616492509842,0.02349984459578991,0.024629099294543266,strength_1.00,7,653163.5546875,1.4746729135513306
227741.453125,0.3473743770037159,1.0291091203689575,81337.578125,0.12406432882754508,1.1274827718734741,0.9999187588691711,1.03184175491333,1.040590763092041,1.1754095554351807,1.0461978912353516,1.1693449020385742,346529.0625,0.5285612941687391,4.030832767486572,0.01847829855978489,0.02934730239212513,0.01701134815812111,0.02491978369653225,0.01989530213177204,0.032559119164943695,0.018415581434965134,0.030044974759221077,0.05233266204595566,0.02494821883738041,0.026215313002467155,strength_1.00,8,655608.09375,1.4774298667907715
226758.71875,0.34930811335223816,1.0268863439559937,80893.5546875,0.1246116362184937,1.1244010925292969,0.9979085326194763,1.0300917625427246,1.0382745265960693,1.1718273162841797,1.0438636541366577,1.1655752658843994,341513.0625,0.5260802504292682,4.001553058624268,0.020270032808184624,0.03485088795423508,0.01777978427708149,0.027882054448127747,0.02226668782532215,0.040251825004816055,0.020510884001851082,0.035300642251968384,0.06060829758644104,0.02852644771337509,0.03008453920483589,strength_1.00,9,649165.3359375,1.4701526165008545
224780.546875,0.34627991641210903,1.0223973989486694,80178.28125,0.12351659836807918,1.119418978691101,0.9935060739517212,1.0251152515411377,1.0336713790893555,1.1662777662277222,1.039402961730957,1.1611336469650269,344170.78125,0.5302034852198118,4.017093181610107,0.027226077392697334,0.050272345542907715,0.023042691871523857,0.03966004401445389,0.030285608023405075,0.054808199405670166,0.027849487960338593,0.05481850355863571,0.08867538720369339,0.04034202918410301,0.04287620261311531,strength_1.00,10,649129.609375,1.4701119661331177
221860.046875,0.3458943676051113,1.0157338380813599,79007.59375,0.1231780217352746,1.11121666431427,0.9872549176216125,1.01813805103302,1.026942253112793,1.1570683717727661,1.0324065685272217,1.152820348739624,340542.1875,0.5309276106596141,3.995861291885376,0.03821117803454399,0.06830143183469772,0.031774863600730896,0.054417263716459274,0.043674957007169724,0.07287722080945969,0.03825099393725395,0.07565004378557205,0.10347089916467667,0.05290956050157547,0.056445345282554626,strength_1.00,11,641409.828125,1.4613443613052368
220618.375,0.3447844902195414,1.0128874778747559,78452.2578125,0.12260593305727524,1.1073044538497925,0.9848938584327698,1.0150389671325684,1.0238428115844727,1.1526226997375488,1.029345989227295,1.148706078529358,340802.625,0.5326095767231833,3.9973888397216797,0.04697753116488457,0.07845601439476013,0.04047194495797157,0.06346513330936432,0.05165954306721687,0.07865811139345169,0.048103831708431244,0.09083565324544907,0.10774607211351395,0.0609564408659935,0.06510327756404877,strength_1.00,12,639873.2578125,1.4595927000045776
218215.375,0.3428388886010579,1.0073561668395996,77519.6796875,0.12179142202410119,1.1007033586502075,0.9798833131790161,1.0095411539077759,1.0178157091140747,1.1457847356796265,1.023806095123291,1.1413360834121704,340760.34375,0.535369689374841,3.997140884399414,0.05358817055821419,0.07882259041070938,0.04714527353644371,0.07064343243837357,0.05590144917368889,0.07796798646450043,0.05716141685843468,0.08700288087129593,0.11059296131134033,0.0651773139834404,0.06959068775177002,strength_1.00,13,636495.3984375,1.4557349681854248
216070.75,0.3403959681897984,1.0023937225341797,76614.109375,0.12069719727312575,1.0942553281784058,0.9752795100212097,1.004014253616333,1.0126229524612427,1.1394590139389038,1.0187268257141113,1.1339192390441895,342078.09375,0.5389068345370759,4.004861831665039,0.06670115143060684,0.08215378224849701,0.0613529272377491,0.07876819372177124,0.07001060992479324,0.08325644582509995,0.06842122226953506,0.08433070033788681,0.1211598813533783,0.07526975125074387,0.08031342923641205,strength_1.00,14,634762.953125,1.4537526369094849
214606.203125,0.3382811614877399,0.9989908337593079,76170.671875,0.12006690849550217,1.0910840034484863,0.9720430970191956,1.0000559091567993,1.009076476097107,1.138037085533142,1.0153052806854248,1.129669427871704,343625.0,0.5416519300167579,4.013906955718994,0.10268164426088333,0.1073823869228363,0.10047513991594315,0.10778729617595673,0.10505611449480057,0.10659116506576538,0.1024622917175293,0.1077643632888794,0.13888701796531677,0.1066533550620079,0.11283288896083832,strength_1.00,15,634401.875,1.4533392190933228
